Area ID,Area Name,Battle Type,Doll ID,Type,Name,Level,Affection,Oathed,Skill1,Skill2,Equip1,Equip2,Equip3,Combat Effectiveness,Predicted Damage (1-Fairy),Predicted Damage (2-Fairy),Predicted Damage (3-Fairy),Predicted Damage (4-Fairy),Rank
748,Core8,Night,20001,HG,SAA Mod,115,100,0,10,10,Silencer (5-Star),-,T-Exo (5-Star),3059,802,963,1124,1284,49
748,Core8,Night,20154,SG,M500 Mod,117,100,0,1,10,Armor Plate (5-Star),Buckshot Shell (5-Star),Exclusive (5-Star),6381,797,957,1116,1276,50
748,Core8,Night,160,SG,Saiga-12,100,100,0,5,0,Armor Plate (5-Star),Slug Shell (5-Star),Holographic (5-Star),6303,787,945,1103,1260,51
748,Core8,Night,20221,HG,GSh-18 Mod,117,100,0,6,6,Auxiliary Sights (5-Star),Exclusive (5-Star),X-Exo (5-Star),2905,762,915,1067,1220,52
748,Core8,Night,294,HG,Webley,100,100,0,10,0,Silencer (5-Star),-,X-Exo (5-Star),2864,751,902,1052,1202,53
748,Core8,Night,242,HG,P22,100,100,0,10,0,Silencer (5-Star),-,X-Exo (5-Star),2834,743,892,1041,1190,54
748,Core8,Night,20007,HG,Stechkin Mod,112,100,0,10,4,Exclusive (5-Star),-,X-Exo (5-Star),2800,735,882,1029,1176,55
748,Core8,Night,233,HG,Px4 Storm,100,100,0,10,0,Exclusive (5-Star),-,X-Exo (5-Star),2797,734,881,1027,1174,56
748,Core8,Night,161,SG,Type97S,100,100,0,1,0,Armor Plate (5-Star),Flash Shell (5-Star),Holographic (5-Star),5846,730,876,1023,1169,57
748,Core8,Night,96,HG,Grizzly,100,100,0,10,0,Auxiliary Sights (5-Star),-,Exclusive (5-Star),2749,721,865,1010,1154,58
748,Core8,Night,303,HG,HP-35,100,100,0,10,0,Auxiliary Sights (5-Star),-,X-Exo (5-Star),2720,714,856,999,1142,59
748,Core8,Night,20005,HG,M1895 Mod,115,95,0,7,8,Auxiliary Sights (5-Star),-,X-Exo (5-Star),2656,697,836,976,1115,60
748,Core8,Night,250,HG,HS2000,100,100,0,10,0,Auxiliary Sights (5-Star),-,X-Exo (5-Star),2651,695,835,974,1113,61
748,Core8,Night,4,HG,Python,100,100,0,10,0,Auxiliary Sights (5-Star),-,X-Exo (5-Star),2631,690,828,966,1105,62
748,Core8,Night,70,AR,FF FNC,100,100,0,4,0,Holographic (5-Star),-,Chip (5-Star),2467,678,814,949,1085,63
748,Core8,Night,162,SG,SPAS-12,100,100,0,2,0,Armor Plate (4-Star),Flash Shell (5-Star),Holographic (5-Star),5357,669,803,937,1071,64
748,Core8,Night,114,HG,Welrod MkⅡ,100,100,0,4,0,Auxiliary Sights (5-Star),-,X-Exo (4-Star),2520,661,793,926,1058,65
748,Core8,Night,285,HG,C-93,100,100,0,10,0,Auxiliary Sights (5-Star),-,X-Exo (4-Star),2515,660,792,924,1056,66
748,Core8,Night,189,SG,USAS-12,100,100,0,1,0,-,Flash Shell (5-Star),Holographic (5-Star),4526,565,678,792,905,67
748,Core8,Night,1025,SG,Triela,100,100,0,1,0,-,Flash Shell (5-Star),Holographic (5-Star),4443,555,666,777,888,68
748,Core8,Night,181,AR,T91,70,100,0,3,0,Holographic (5-Star),-,-,1538,422,507,592,676,69
748,Core8,Night,292,MG,RPK-16,100,100,0,10,0,Special AP Round (5-Star),Auxiliary Sights (5-Star),Ammo Box (5-Star),5580,418,502,585,669,70
748,Core8,Night,253,MG,Lewis,100,100,0,8,0,Special AP Round (5-Star),Auxiliary Sights (5-Star),Ammo Box (5-Star),5519,413,496,579,662,71
748,Core8,Night,20075,MG,M1918 Mod,115,100,0,1,2,Special AP Round (5-Star),Holographic (5-Star),Exclusive (5-Star),4641,348,417,487,556,72
748,Core8,Night,109,MG,Gr MG5,100,100,0,6,0,Special AP Round (5-Star),Holographic (5-Star),Ammo Box (5-Star),4614,346,415,484,553,73
748,Core8,Night,20081,MG,LWMMG Mod,113,100,0,10,7,Special AP Round (5-Star),Holographic (5-Star),Ammo Box (5-Star),4544,340,408,477,545,74
748,Core8,Night,173,MG,PKP,100,100,0,5,0,Special AP Round (5-Star),Holographic (5-Star),Ammo Box (5-Star),4535,340,408,476,544,75
748,Core8,Night,275,MG,M1895 CB,100,100,0,10,0,Special AP Round (5-Star),Holographic (5-Star),Ammo Box (5-Star),4481,336,403,470,537,76
748,Core8,Night,276,MG,Kord,100,100,0,10,0,Special AP Round (5-Star),Holographic (5-Star),Ammo Box (5-Star),4355,326,391,457,522,77
748,Core8,Night,94,SMG,Type64,48,100,0,1,0,X-Exo (4-Star),-,-,1205,286,343,400,457,78
748,Core8,Night,85,MG,PK,90,100,0,5,0,Special AP Round (5-Star),Holographic (5-Star),Ammo Box (5-Star),3778,283,340,396,453,79
748,Core8,Night,20053,RF,NTW-20 Mod,115,100,0,9,7,Exclusive (5-Star),Optical (5-Star),Camo Cloak (5-Star),3653,273,328,383,438,80
748,Core8,Night,266,RF,R93,100,100,0,10,0,AP Round (5-Star),Optical (5-Star),Camo Cloak (5-Star),3581,268,322,376,429,81
748,Core8,Night,20039,RF,Mosin-Nagant Mod,115,100,0,4,5,AP Round (5-Star),Optical (5-Star),Exclusive (5-Star),3520,264,316,369,422,82
748,Core8,Night,20252,RF,KSVK Mod,118,100,0,4,10,Exclusive (5-Star),Optical (5-Star),Camo Cloak (5-Star),3490,261,314,366,418,83
748,Core8,Night,257,RF,M200,100,100,0,10,0,AP Round (5-Star),Optical (5-Star),Camo Cloak (5-Star),3453,258,310,362,414,84
748,Core8,Night,20095,RF,Type88 Mod,115,100,0,10,10,Exclusive (5-Star),Exclusive (5-Star),Camo Cloak (5-Star),3456,259,311,362,414,85
748,Core8,Night,50,RF,Lee Enfield,100,100,0,10,0,AP Round (5-Star),Exclusive (5-Star),Camo Cloak (5-Star),3407,255,306,357,408,86
748,Core8,Night,198,RF,Carcano M91/38,100,100,0,10,0,AP Round (5-Star),Optical (5-Star),Camo Cloak (5-Star),3383,253,304,355,405,87
748,Core8,Night,1024,RF,Rico,100,100,0,10,0,AP Round (5-Star),Optical (5-Star),Exclusive (5-Star),3356,251,302,352,402,88
748,Core8,Night,48,RF,WA2000,100,100,0,8,0,AP Round (5-Star),Optical (5-Star),Camo Cloak (5-Star),3293,246,296,345,395,89
748,Core8,Night,296,RF,Gr SL8,100,100,0,7,0,AP Round (5-Star),Optical (5-Star),Camo Cloak (5-Star),3255,244,292,341,390,90
748,Core8,Night,20037,RF,M14 Mod,112,100,0,8,8,AP Round (5-Star),Optical (5-Star),Camo Cloak (5-Star),3242,243,291,340,389,91
748,Core8,Night,197,RF,Carcano M1891,100,100,0,7,0,AP Round (5-Star),Optical (5-Star),Camo Cloak (5-Star),3205,240,288,336,384,92
748,Core8,Night,46,RF,Kar98k,100,100,0,8,0,AP Round (5-Star),Optical (5-Star),Camo Cloak (5-Star),3139,235,282,329,376,93
748,Core8,Night,156,SG,Super-Shorty,69,100,0,1,0,-,Flash Shell (5-Star),-,1884,235,282,329,376,94
748,Core8,Night,270,RF,4 Shiki,100,100,0,9,0,Exclusive (5-Star),Optical (5-Star),Camo Cloak (5-Star),3121,234,280,327,374,95
748,Core8,Night,36,RF,Springfield,100,100,0,1,0,Exclusive (5-Star),Optical (5-Star),Camo Cloak (5-Star),3109,233,279,326,373,96
748,Core8,Night,148,RF,IWS 2000,100,100,0,6,0,AP Round (5-Star),Optical (5-Star),Camo Cloak (5-Star),3068,230,276,322,368,97
748,Core8,Night,184,RF,T-5000,100,100,0,6,0,AP Round (5-Star),Optical (5-Star),-,2840,213,255,298,340,98
748,Core8,Night,247,RF,K31,100,100,0,3,0,Sniper Round (5-Star),Optical (5-Star),-,2683,201,241,281,321,99
748,Core8,Night,77,MG,M2HB,90,100,0,4,0,Sniper Round (5-Star),Optical (5-Star),Ammo Box (5-Star),2663,199,239,279,319,100
748,Core8,Night,20051,RF,FF FN49 Mod,110,100,0,5,5,Sniper Round (5-Star),Optical (5-Star),-,2586,193,232,271,310,101
748,Core8,Night,1029,AR,Agent 416,99,100,0,10,0,Optical (5-Star),Exclusive (5-Star),Exclusive (5-Star),639,175,210,246,281,102
748,Core8,Night,185,MG,Ameli,90,100,0,1,0,Sniper Round (5-Star),Optical (5-Star),-,2204,165,198,231,264,103
748,Core8,Night,238,MG,QJY-88,74,100,0,4,0,Sniper Round (5-Star),Optical (5-Star),-,2089,156,188,219,250,104
748,Core8,Night,159,SG,RMB-93,36,100,0,1,0,-,-,-,1142,142,171,199,228,105
748,Core8,Night,329,RF,SVCh,70,100,0,4,0,Sniper Round (5-Star),Optical (5-Star),-,1722,129,154,180,206,106
748,Core8,Night,44,RF,SV-98,80,100,0,1,0,Sniper Round (5-Star),Optical (5-Star),-,1578,118,142,165,189,107
748,Core8,Night,310,HG,Rex Zero 1,32,100,0,4,0,-,-,-,402,105,126,147,168,108
748,Core8,Night,339,MG,RPK-203,50,100,0,4,0,-,-,-,1081,81,97,113,129,109
748,Core8,Night,338,AR,SIG MCX,30,100,0,4,0,-,-,-,244,67,80,93,107,110
748,Core8,Night,106,AR,FAL,17,100,0,5,0,-,-,-,227,62,74,87,99,111
748,Core8,Night,293,AR,AK-15,1,50,0,8,0,-,-,-,200,55,66,77,88,112
748,Core8,Night,24,SMG,PP-2000,1,50,0,1,0,-,-,-,182,43,51,60,69,113
748,Core8,Night,352,SG,Nova,1,50,0,7,0,-,-,-,285,35,42,49,57,114
748,Core8,Night,337,RF,De Lisle,30,100,0,4,0,-,-,-,462,34,41,48,55,115
748,Core8,Night,316,RF,General Liu,30,100,0,4,0,-,-,-,432,32,38,45,51,116
748,Core8,Night,351,SG,M26-MASS,1,50,0,1,0,-,-,-,248,31,37,43,49,117
748,Core8,Night,125,MG,Gr MG4,10,100,0,4,0,-,-,-,253,18,22,26,30,118
748,Core8,Night,1031,RF,Pekola,10,100,0,6,0,-,-,-,190,14,17,19,22,119
748,Core8,Night,231,RF,M82A1,11,100,0,4,0,-,-,-,181,13,16,19,21,120
748,Core8,Night,34,RF,M1 Garand,1,50,0,1,0,-,-,-,136,10,12,14,16,121
748,Core8,Night,41,RF,SKS,1,50,0,1,0,-,-,-,134,10,12,14,16,122
