Datetime,Mission ID,Mission,Mission Attempt,Doll Type,Doll Name,Doll Rarity,Doll Core,Equip Type,Equip Name,Equip Rarity
2022-01-12 01:10:52,128,mission-10000128,138,SMG,STEN MkⅡ,3,1,,,
2022-01-12 01:11:06,128,mission-10000128,138,HG,P08,3,1,,,
2022-01-12 01:12:14,128,mission-10000128,139,AR,OTs-12,3,1,,,
2022-01-12 01:12:38,128,mission-10000128,139,HG,Type92,3,1,,,
2022-01-12 01:13:21,128,mission-10000128,139,HG,M1895,2,0,,,
2022-01-12 01:13:46,128,mission-10000128,139,HG,Gr USPCompact,2,0,,,
2022-01-12 01:14:00,128,mission-10000128,139,HG,M9,3,1,,,
2022-01-12 13:04:09,128,mission-10000128,140,RF,G43,2,0,,,
2022-01-12 13:04:33,128,mission-10000128,140,RF,SVT-38,2,0,,,
2022-01-12 13:04:56,128,mission-10000128,140,HG,MP-446,2,0,,,
2022-01-12 13:05:20,128,mission-10000128,140,AR,Type63,2,0,,,
2022-01-12 13:05:33,128,mission-10000128,140,HG,MP-446,2,0,,,
2022-01-12 13:07:19,128,mission-10000128,141,AR,StG44,3,1,,,
2022-01-12 13:08:01,128,mission-10000128,141,HG,P08,3,1,,,
2022-01-12 13:08:25,128,mission-10000128,141,RF,G43,2,0,,,
2022-01-12 13:08:39,128,mission-10000128,141,SMG,PPSh-41,2,0,,,
2022-01-12 13:16:04,128,mission-10000128,142,MG,FG42,2,0,,,
2022-01-12 13:16:28,128,mission-10000128,142,SMG,STEN MkⅡ,3,1,,,
2022-01-12 13:17:11,128,mission-10000128,142,RF,VM59,2,0,,,
2022-01-12 13:17:37,128,mission-10000128,142,SMG,m45,2,0,,,
2022-01-12 13:17:50,128,mission-10000128,142,RF,SVT-38,2,0,,,
2022-01-12 13:18:34,128,mission-10000128,143,HG,PPK,2,0,,,
2022-01-12 13:18:58,128,mission-10000128,143,HG,M1895,2,0,,,
2022-01-12 13:19:41,128,mission-10000128,143,SMG,MP40,2,0,,,
2022-01-12 13:20:08,128,mission-10000128,143,RF,VM59,2,0,,,
2022-01-12 13:20:21,128,mission-10000128,143,HG,Type92,3,1,,,
2022-01-12 13:21:39,128,mission-10000128,144,SMG,PPSh-41,2,0,,,
2022-01-12 13:22:03,128,mission-10000128,144,SMG,PPS-43,3,1,,,
2022-01-12 13:22:28,128,mission-10000128,144,RF,G43,2,0,,,
2022-01-12 13:22:51,128,mission-10000128,144,HG,PPK,2,0,,,
2022-01-12 13:23:16,128,mission-10000128,144,RF,G43,2,0,,,
2022-01-12 13:23:29,128,mission-10000128,144,AR,SIG-510,2,0,,,
2022-01-12 13:43:22,128,mission-10000128,145,AR,SIG-510,2,0,,,
2022-01-12 13:43:46,128,mission-10000128,145,MG,DP28,2,0,,,
2022-01-12 13:44:10,128,mission-10000128,145,SMG,Type64,2,0,,,
2022-01-12 13:44:34,128,mission-10000128,145,AR,L85A1,2,0,,,
2022-01-12 13:44:59,128,mission-10000128,145,HG,Tokarev,3,1,,,
2022-01-12 13:45:13,128,mission-10000128,145,AR,Type63,2,0,,,
2022-01-12 13:46:18,128,mission-10000128,146,RF,SV-98,3,1,,,
2022-01-12 13:46:42,128,mission-10000128,146,RF,SVT-38,2,0,,,
2022-01-12 13:47:06,128,mission-10000128,146,HG,M1895,2,0,,,
2022-01-12 13:47:30,128,mission-10000128,146,SMG,MP40,2,0,,,
2022-01-12 13:47:55,128,mission-10000128,146,RF,G43,2,0,,,
2022-01-12 13:48:08,128,mission-10000128,146,RF,SVT-38,2,0,,,
2022-01-12 13:52:59,128,mission-10000128,147,HG,M1895,2,0,,,
2022-01-12 13:53:23,128,mission-10000128,147,HG,MP-446,2,0,,,
2022-01-12 13:53:47,128,mission-10000128,147,AR,L85A1,2,0,,,
2022-01-12 13:54:11,128,mission-10000128,147,MG,FG42,2,0,,,
2022-01-12 13:54:37,128,mission-10000128,147,SMG,Type64,2,0,,,
2022-01-12 13:54:50,128,mission-10000128,147,RF,VM59,2,0,,,
2022-01-12 13:57:49,128,mission-10000128,148,RF,M1 Garand,3,1,,,
2022-01-12 13:58:13,128,mission-10000128,148,SMG,IDW,2,0,,,
2022-01-12 13:58:37,128,mission-10000128,148,HG,M1895,2,0,,,
2022-01-12 13:59:01,128,mission-10000128,148,RF,G43,2,0,,,
2022-01-12 13:59:27,128,mission-10000128,148,MG,Bren,3,1,,,
2022-01-12 13:59:40,128,mission-10000128,148,HG,Gr USPCompact,2,0,,,
2022-01-12 14:00:45,128,mission-10000128,149,HG,PPK,2,0,,,
2022-01-12 14:01:09,128,mission-10000128,149,AR,Type63,2,0,,,
2022-01-12 14:01:34,128,mission-10000128,149,HG,Gr USPCompact,2,0,,,
2022-01-12 14:01:58,128,mission-10000128,149,HG,PPK,2,0,,,
2022-01-12 14:02:24,128,mission-10000128,149,HG,Gr USPCompact,2,0,,,
2022-01-12 14:02:37,128,mission-10000128,149,SMG,Type64,2,0,,,
2022-01-12 14:04:12,128,mission-10000128,150,HG,MP-446,2,0,,,
2022-01-12 14:04:36,128,mission-10000128,150,HG,Gr USPCompact,2,0,,,
2022-01-12 14:05:00,128,mission-10000128,150,HG,PPK,2,0,,,
2022-01-12 14:05:24,128,mission-10000128,150,SMG,m45,2,0,,,
2022-01-12 14:05:50,128,mission-10000128,150,SMG,PPSh-41,2,0,,,
2022-01-12 14:06:03,128,mission-10000128,150,SMG,MP40,2,0,,,
2022-01-12 14:07:21,128,mission-10000128,151,HG,Type92,3,1,,,
2022-01-12 14:07:45,128,mission-10000128,151,HG,M1895,2,0,,,
2022-01-12 14:08:28,128,mission-10000128,151,AR,SIG-510,2,0,,,
2022-01-12 14:08:53,128,mission-10000128,151,RF,VM59,2,0,,,
2022-01-12 14:09:06,128,mission-10000128,151,HG,Gr USPCompact,2,0,,,
2022-01-12 14:11:37,128,mission-10000128,152,RF,VM59,2,0,,,
2022-01-12 14:12:01,128,mission-10000128,152,AR,Type63,2,0,,,
2022-01-12 14:12:44,128,mission-10000128,152,AR,SIG-510,2,0,,,
2022-01-12 14:13:09,128,mission-10000128,152,MG,DP28,2,0,,,
2022-01-12 14:13:22,128,mission-10000128,152,MG,DP28,2,0,,,
2022-01-12 14:14:54,128,mission-10000128,153,RF,SVT-38,2,0,,,
2022-01-12 14:15:37,128,mission-10000128,153,HG,M1895,2,0,,,
2022-01-12 14:16:04,128,mission-10000128,153,SMG,m45,2,0,,,
2022-01-12 14:16:18,128,mission-10000128,153,AR,StG44,3,1,,,
2022-01-12 14:17:10,128,mission-10000128,154,HG,Tokarev,3,1,,,
2022-01-12 14:17:34,128,mission-10000128,154,SMG,m45,2,0,,,
2022-01-12 14:17:58,128,mission-10000128,154,AR,L85A1,2,0,,,
2022-01-12 14:18:22,128,mission-10000128,154,SMG,MP40,2,0,,,
2022-01-12 14:18:48,128,mission-10000128,154,AR,L85A1,2,0,,,
2022-01-12 14:19:01,128,mission-10000128,154,SMG,IDW,2,0,,,
2022-01-12 15:10:04,128,mission-10000128,156,SMG,PPS-43,3,1,,,
2022-01-12 15:10:28,128,mission-10000128,156,AR,Type63,2,0,,,
2022-01-12 15:10:51,128,mission-10000128,156,AR,SIG-510,2,0,,,
2022-01-12 15:11:15,128,mission-10000128,156,HG,Gr USPCompact,2,0,,,
2022-01-12 15:11:28,128,mission-10000128,156,RF,G43,2,0,,,
2022-01-12 15:13:08,128,mission-10000128,157,AR,Type63,2,0,,,
2022-01-12 15:13:31,128,mission-10000128,157,MG,DP28,2,0,,,
2022-01-12 15:13:55,128,mission-10000128,157,HG,MP-446,2,0,,,
2022-01-12 15:14:20,128,mission-10000128,157,SMG,Type64,2,0,,,
2022-01-12 15:14:33,128,mission-10000128,157,AR,SIG-510,2,0,,,
2022-01-12 15:16:57,128,mission-10000128,158,HG,MP-446,2,0,,,
2022-01-12 15:17:21,128,mission-10000128,158,AR,L85A1,2,0,,,
2022-01-12 15:17:45,128,mission-10000128,158,RF,G43,2,0,,,
2022-01-12 15:18:09,128,mission-10000128,158,SMG,Type64,2,0,,,
2022-01-12 15:18:34,128,mission-10000128,158,AR,Type63,2,0,,,
2022-01-12 15:18:48,128,mission-10000128,158,RF,VM59,2,0,,,
2022-01-12 15:20:49,128,mission-10000128,159,RF,SVT-38,2,0,,,
2022-01-12 15:21:13,128,mission-10000128,159,MG,Bren,3,1,,,
2022-01-12 15:21:36,128,mission-10000128,159,SMG,IDW,2,0,,,
2022-01-12 15:22:00,128,mission-10000128,159,MG,FG42,2,0,,,
2022-01-12 15:22:25,128,mission-10000128,159,SMG,IDW,2,0,,,
2022-01-12 15:22:39,128,mission-10000128,159,MG,FG42,2,0,,,
2022-01-12 15:24:38,128,mission-10000128,160,HG,Gr USPCompact,2,0,,,
2022-01-12 15:25:02,128,mission-10000128,160,RF,M1 Garand,3,1,,,
2022-01-12 15:25:44,128,mission-10000128,160,AR,SIG-510,2,0,,,
2022-01-12 15:26:09,128,mission-10000128,160,MG,FG42,2,0,,,
2022-01-12 15:26:22,128,mission-10000128,160,RF,SVT-38,2,0,,,
2022-01-12 15:27:14,128,mission-10000128,161,AR,Type63,2,0,,,
2022-01-12 15:27:38,128,mission-10000128,161,RF,SV-98,3,1,,,
2022-01-12 15:28:20,128,mission-10000128,161,AR,L85A1,2,0,,,
2022-01-12 15:28:44,128,mission-10000128,161,AR,Type63,2,0,,,
2022-01-12 15:28:58,128,mission-10000128,161,AR,SIG-510,2,0,,,
2022-01-12 15:30:14,128,mission-10000128,162,AR,L85A1,2,0,,,
2022-01-12 15:30:56,128,mission-10000128,162,HG,MP-446,2,0,,,
2022-01-12 15:31:21,128,mission-10000128,162,MG,DP28,2,0,,,
2022-01-12 15:31:34,128,mission-10000128,162,HG,M1895,2,0,,,
2022-01-12 15:32:23,128,mission-10000128,163,RF,SV-98,3,1,,,
2022-01-12 15:32:47,128,mission-10000128,163,MG,Bren,3,1,,,
2022-01-12 15:33:29,128,mission-10000128,163,AR,SIG-510,2,0,,,
2022-01-12 15:33:54,128,mission-10000128,163,RF,SVT-38,2,0,,,
2022-01-12 15:34:07,128,mission-10000128,163,HG,PPK,2,0,,,
2022-01-12 15:36:18,128,mission-10000128,164,RF,SV-98,3,1,,,
2022-01-12 15:36:41,128,mission-10000128,164,SMG,IDW,2,0,,,
2022-01-12 15:37:05,128,mission-10000128,164,MG,FG42,2,0,,,
2022-01-12 15:37:30,128,mission-10000128,164,SMG,MP40,2,0,,,
2022-01-12 15:37:43,128,mission-10000128,164,SMG,Type64,2,0,,,
2022-01-12 15:48:46,128,mission-10000128,165,HG,Gr USPCompact,2,0,,,
2022-01-12 15:49:10,128,mission-10000128,165,HG,Tokarev,3,1,,,
2022-01-12 15:49:34,128,mission-10000128,165,SMG,m45,2,0,,,
2022-01-12 15:49:57,128,mission-10000128,165,HG,MP-446,2,0,,,
2022-01-12 15:50:22,128,mission-10000128,165,RF,M1 Garand,3,1,,,
2022-01-12 15:50:35,128,mission-10000128,165,RF,G43,2,0,,,
2022-01-12 15:53:43,128,mission-10000128,166,SMG,Type64,2,0,,,
2022-01-12 15:54:07,128,mission-10000128,166,HG,MP-446,2,0,,,
2022-01-12 15:54:49,128,mission-10000128,166,RF,SVT-38,2,0,,,
2022-01-12 15:55:13,128,mission-10000128,166,MG,M1919A4,3,1,,,
2022-01-12 15:55:27,128,mission-10000128,166,AR,Type63,2,0,,,
2022-01-12 15:56:20,128,mission-10000128,167,RF,SVT-38,2,0,,,
2022-01-12 15:56:43,128,mission-10000128,167,RF,SVT-38,2,0,,,
2022-01-12 15:57:25,128,mission-10000128,167,RF,VM59,2,0,,,
2022-01-12 15:57:50,128,mission-10000128,167,SMG,PPSh-41,2,0,,,
2022-01-12 15:58:03,128,mission-10000128,167,SMG,IDW,2,0,,,
2022-01-12 15:58:53,128,mission-10000128,168,HG,MP-446,2,0,,,
2022-01-12 15:59:17,128,mission-10000128,168,SMG,STEN MkⅡ,3,1,,,
2022-01-12 15:59:40,128,mission-10000128,168,MG,FG42,2,0,,,
2022-01-12 16:00:04,128,mission-10000128,168,SMG,IDW,2,0,,,
2022-01-12 16:00:29,128,mission-10000128,168,AR,Type63,2,0,,,
2022-01-12 16:00:42,128,mission-10000128,168,SMG,MP40,2,0,,,
2022-01-12 16:01:58,128,mission-10000128,169,AR,Type63,2,0,,,
2022-01-12 16:02:21,128,mission-10000128,169,AR,L85A1,2,0,,,
2022-01-12 16:02:44,128,mission-10000128,169,HG,Gr USPCompact,2,0,,,
2022-01-12 16:03:10,128,mission-10000128,169,HG,M1895,2,0,,,
2022-01-12 16:03:23,128,mission-10000128,169,AR,SIG-510,2,0,,,
2022-01-12 16:04:49,128,mission-10000128,170,RF,G43,2,0,,,
2022-01-12 16:05:13,128,mission-10000128,170,SMG,m45,2,0,,,
2022-01-12 16:05:36,128,mission-10000128,170,SMG,Type64,2,0,,,
2022-01-12 16:06:01,128,mission-10000128,170,SMG,Type64,2,0,,,
2022-01-12 16:06:14,128,mission-10000128,170,RF,G43,2,0,,,
2022-01-12 16:10:30,90036,The Way Back is Paved with Light IV,47,,,,,M61 Armor-Piercing Ammo,M61 Armor-Piercing Ammo,2
2022-01-12 23:56:24,90036,The Way Back is Paved with Light IV,62,,,,,M61 Armor-Piercing Ammo,M61 Armor-Piercing Ammo,2
2022-01-12 23:58:35,90036,The Way Back is Paved with Light IV,62,,,,,Camouflage Cape,Camouflage Cape,3
2022-01-13 00:01:27,90036,The Way Back is Paved with Light IV,62,,,,,AC1 Suppressor,AC1 Suppressor,2
2022-01-13 00:03:20,90036,The Way Back is Paved with Light IV,62,,,,,AMP COMPM2,AMP COMPM2,2
2022-01-13 00:06:08,90036,The Way Back is Paved with Light IV,63,,,,,AMP COMPM2,AMP COMPM2,2
2022-01-13 00:06:56,90036,The Way Back is Paved with Light IV,63,,,,,IOP T1 Exoskeleton,IOP T1 Exoskeleton,2
2022-01-13 00:08:50,90036,The Way Back is Paved with Light IV,63,,,,,Type 1 Armor Plate,Type 1 Armor Plate,3
2022-01-13 00:09:53,90036,The Way Back is Paved with Light IV,64,,,,,FMJ High-Velocity Ammo,FMJ High-Velocity Ammo,2
2022-01-13 00:10:48,90036,The Way Back is Paved with Light IV,64,,,,,Ragged Cape,Ragged Cape,2
2022-01-13 00:11:51,90036,The Way Back is Paved with Light IV,64,,,,,IOP T3 Exoskeleton,IOP T3 Exoskeleton,4
2022-01-13 00:13:04,90036,The Way Back is Paved with Light IV,64,,,,,AC1 Suppressor,AC1 Suppressor,2
2022-01-13 00:15:13,90036,The Way Back is Paved with Light IV,64,,,,,#0 Buckshot,#0 Buckshot,3
2022-01-13 00:19:57,90036,The Way Back is Paved with Light IV,65,,,,,IOP X1 Exoskeleton,IOP X1 Exoskeleton,2
2022-01-13 00:20:29,90036,The Way Back is Paved with Light IV,65,,,,,IOP High-Capacity Ammo Box,IOP High-Capacity Ammo Box,4
2022-01-13 00:22:10,90036,The Way Back is Paved with Light IV,65,,,,,IOP X3 Exoskeleton,IOP X3 Exoskeleton,4
2022-01-13 00:23:06,90036,The Way Back is Paved with Light IV,66,,,,,Ragged Cape,Ragged Cape,2
2022-01-13 00:23:58,90036,The Way Back is Paved with Light IV,66,,,,,#1 Buckshot,#1 Buckshot,2
2022-01-13 00:24:54,90036,The Way Back is Paved with Light IV,66,,,,,EOT 506,EOT 506,2
2022-01-13 00:25:29,90036,The Way Back is Paved with Light IV,66,,,,,IOP X2 Exoskeleton,IOP X2 Exoskeleton,3
2022-01-13 00:27:10,90036,The Way Back is Paved with Light IV,66,,,,,BK Slug,BK Slug,2
2022-01-13 00:30:03,90036,The Way Back is Paved with Light IV,67,,,,,ILM Hollow-Point Ammo,ILM Hollow-Point Ammo,2
2022-01-13 00:31:42,90036,The Way Back is Paved with Light IV,67,,,,,EOT 506,EOT 506,2
2022-01-13 00:32:15,90036,The Way Back is Paved with Light IV,67,,,,,IOP T1 Exoskeleton,IOP T1 Exoskeleton,2
2022-01-13 00:34:19,90036,The Way Back is Paved with Light IV,67,,,,,Camouflage Cape,Camouflage Cape,3
2022-01-13 00:51:08,90036,The Way Back is Paved with Light IV,68,,,,,AC1 Suppressor,AC1 Suppressor,2
2022-01-13 00:53:37,90036,The Way Back is Paved with Light IV,68,,,,,Urban Camouflage Cape,Urban Camouflage Cape,4
2022-01-13 00:56:43,90036,The Way Back is Paved with Light IV,68,,,,,ILM Hollow-Point Ammo,ILM Hollow-Point Ammo,2
2022-01-13 01:01:59,90036,The Way Back is Paved with Light IV,69,,,,,EOT 506,EOT 506,2
2022-01-13 01:04:27,90036,The Way Back is Paved with Light IV,69,,,,,COG M150,COG M150,4
2022-01-13 01:06:01,90036,The Way Back is Paved with Light IV,69,,,,,BK Slug,BK Slug,2
2022-01-13 01:09:37,90036,The Way Back is Paved with Light IV,69,,,,,#1 Buckshot,#1 Buckshot,2
2022-01-13 01:12:49,90036,The Way Back is Paved with Light IV,70,,,,,BK Slug,BK Slug,2
2022-01-13 01:15:57,90036,The Way Back is Paved with Light IV,71,,,,,Type 1 Armor Plate,Type 1 Armor Plate,3
2022-01-13 01:16:40,90036,The Way Back is Paved with Light IV,71,,,,,IOP X2 Exoskeleton,IOP X2 Exoskeleton,3
2022-01-13 01:17:29,90036,The Way Back is Paved with Light IV,71,,,,,Ragged Cape,Ragged Cape,2
2022-01-13 01:18:19,90036,The Way Back is Paved with Light IV,71,,,,,WAD Slug,WAD Slug,4
2022-01-13 01:20:24,90036,The Way Back is Paved with Light IV,71,,,,,BK Slug,BK Slug,2
2022-01-13 01:39:53,90036,The Way Back is Paved with Light IV,72,,,,,EOT 506,EOT 506,2
2022-01-13 01:40:39,90036,The Way Back is Paved with Light IV,72,,,,,IOP X1 Exoskeleton,IOP X1 Exoskeleton,2
2022-01-13 01:41:18,90036,The Way Back is Paved with Light IV,72,,,,,BK Slug,BK Slug,2
2022-01-13 01:43:15,90036,The Way Back is Paved with Light IV,72,,,,,LRA 2-12x50,LRA 2-12x50,3
2022-01-13 14:05:38,10992,mission-10010992,28,SMG,Type64,2,0,,,
2022-01-13 14:06:06,10992,mission-10010992,28,SMG,Type64,2,0,,,
2022-01-13 14:06:36,10992,mission-10010992,28,MG,LWMMG,2,0,,,
2022-01-13 14:07:06,10992,mission-10010992,28,MG,MG34,2,0,,,
2022-01-13 14:07:22,10992,mission-10010992,28,MG,LWMMG,2,0,,,
2022-01-13 14:08:54,10992,mission-10010992,29,MG,LWMMG,2,0,,,
2022-01-13 14:09:22,10992,mission-10010992,29,HG,P38,2,0,,,
2022-01-13 14:10:18,10992,mission-10010992,29,MG,MG34,2,0,,,
2022-01-13 14:10:46,10992,mission-10010992,29,RF,FF FN49,2,0,,,
2022-01-13 14:11:02,10992,mission-10010992,29,SMG,Type64,2,0,,,
2022-01-13 14:12:18,10992,mission-10010992,30,MG,AAT-52,2,0,,,
2022-01-13 14:13:14,10992,mission-10010992,30,HG,M1911,2,0,,,
2022-01-13 14:13:44,10992,mission-10010992,30,HG,FF FNP9,2,0,,,
2022-01-13 14:14:12,10992,mission-10010992,30,HG,Bren Ten,2,0,,,
2022-01-13 14:14:28,10992,mission-10010992,30,HG,P38,2,0,,,
2022-01-13 14:15:30,10992,mission-10010992,31,RF,SKS,2,0,,,
2022-01-13 14:15:56,10992,mission-10010992,31,RF,FF FN49,2,0,,,
2022-01-13 14:16:25,10992,mission-10010992,31,SMG,M3,2,0,,,
2022-01-13 14:16:51,10992,mission-10010992,31,AR,FF F2000,2,0,,,
2022-01-13 14:17:17,10992,mission-10010992,31,AR,Gr G3,2,0,,,
2022-01-13 14:17:34,10992,mission-10010992,31,HG,M1911,2,0,,,
2022-01-13 14:18:35,10992,mission-10010992,32,RF,SKS,2,0,,,
2022-01-13 14:19:03,10992,mission-10010992,32,MG,AAT-52,2,0,,,
2022-01-13 14:19:58,10992,mission-10010992,32,AR,Galil,2,0,,,
2022-01-13 14:20:24,10992,mission-10010992,32,HG,M1911,2,0,,,
2022-01-13 14:20:40,10992,mission-10010992,32,MG,LWMMG,2,0,,,
2022-01-13 14:21:30,10992,mission-10010992,33,HG,P22,5,5,,,
2022-01-13 14:21:58,10992,mission-10010992,33,AR,FF F2000,2,0,,,
2022-01-13 14:22:50,10992,mission-10010992,33,SMG,Type64,2,0,,,
2022-01-13 14:23:17,10992,mission-10010992,33,MG,AAT-52,2,0,,,
2022-01-13 14:23:33,10992,mission-10010992,33,SMG,Spectre M4,2,0,,,
2022-01-13 14:26:16,90036,The Way Back is Paved with Light IV,73,,,,,Type 1 Armor Plate,Type 1 Armor Plate,3
2022-01-13 14:27:16,90036,The Way Back is Paved with Light IV,73,,,,,ILM Hollow-Point Ammo,ILM Hollow-Point Ammo,3
2022-01-13 14:28:03,90036,The Way Back is Paved with Light IV,73,,,,,ILM Hollow-Point Ammo,ILM Hollow-Point Ammo,2
2022-01-13 14:28:33,90036,The Way Back is Paved with Light IV,73,,,,,AC1 Suppressor,AC1 Suppressor,2
2022-01-13 14:30:26,90036,The Way Back is Paved with Light IV,73,,,,,BM 3-12X40,BM 3-12X40,2
2022-01-13 14:34:59,90036,The Way Back is Paved with Light IV,74,,,,,IOP X1 Exoskeleton,IOP X1 Exoskeleton,2
2022-01-13 14:36:12,90036,The Way Back is Paved with Light IV,74,,,,,WAD Slug,WAD Slug,4
2022-01-13 14:36:41,90036,The Way Back is Paved with Light IV,74,,,,,M61 Armor-Piercing Ammo,M61 Armor-Piercing Ammo,2
2022-01-13 14:38:48,90036,The Way Back is Paved with Light IV,74,,,,,FST Slug,FST Slug,3
2022-01-13 14:46:03,128,mission-10000128,171,AR,SIG-510,2,0,,,
2022-01-13 14:46:27,128,mission-10000128,171,SMG,Type64,2,0,,,
2022-01-13 14:46:51,128,mission-10000128,171,RF,G43,2,0,,,
2022-01-13 14:47:15,128,mission-10000128,171,RF,VM59,2,0,,,
2022-01-13 14:47:41,128,mission-10000128,171,SMG,MP40,2,0,,,
2022-01-13 14:47:54,128,mission-10000128,171,SMG,PPS-43,3,1,,,
2022-01-13 14:49:41,128,mission-10000128,172,AR,Type63,2,0,,,
2022-01-13 14:50:05,128,mission-10000128,172,SMG,PPSh-41,2,0,,,
2022-01-13 14:50:29,128,mission-10000128,172,SMG,STEN MkⅡ,3,1,,,
2022-01-13 14:50:53,128,mission-10000128,172,SMG,IDW,2,0,,,
2022-01-13 14:51:19,128,mission-10000128,172,HG,Tokarev,3,1,,,
2022-01-13 14:51:32,128,mission-10000128,172,HG,M1895,2,0,,,
2022-01-13 14:53:02,128,mission-10000128,173,MG,FG42,2,0,,,
2022-01-13 14:53:26,128,mission-10000128,173,AR,Type63,2,0,,,
2022-01-13 14:54:09,128,mission-10000128,173,AR,L85A1,2,0,,,
2022-01-13 14:54:35,128,mission-10000128,173,AR,Type63,2,0,,,
2022-01-13 14:54:48,128,mission-10000128,173,HG,M1895,2,0,,,
2022-01-13 14:59:16,128,mission-10000128,174,RF,VM59,2,0,,,
2022-01-13 14:59:40,128,mission-10000128,174,HG,Tokarev,3,1,,,
2022-01-13 15:00:04,128,mission-10000128,174,SMG,m45,2,0,,,
2022-01-13 15:00:28,128,mission-10000128,174,RF,VM59,2,0,,,
2022-01-13 15:00:54,128,mission-10000128,174,RF,Mosin-Nagant,4,3,,,
2022-01-13 15:01:07,128,mission-10000128,174,RF,VM59,2,0,,,
2022-01-13 15:06:53,128,mission-10000128,175,AR,L85A1,2,0,,,
2022-01-13 15:07:17,128,mission-10000128,175,SMG,MP40,2,0,,,
2022-01-13 15:07:41,128,mission-10000128,175,SMG,m45,2,0,,,
2022-01-13 15:08:05,128,mission-10000128,175,HG,Type92,3,1,,,
2022-01-13 15:08:31,128,mission-10000128,175,SMG,Type64,2,0,,,
2022-01-13 15:08:44,128,mission-10000128,175,AR,StG44,3,1,,,
2022-01-13 15:11:01,128,mission-10000128,176,HG,Tokarev,3,1,,,
2022-01-13 15:11:25,128,mission-10000128,176,RF,SVT-38,2,0,,,
2022-01-13 15:11:49,128,mission-10000128,176,RF,M1 Garand,3,1,,,
2022-01-13 15:12:13,128,mission-10000128,176,HG,PPK,2,0,,,
2022-01-13 15:12:39,128,mission-10000128,176,HG,Gr USPCompact,2,0,,,
2022-01-13 15:12:53,128,mission-10000128,176,RF,G43,2,0,,,
2022-01-13 15:13:56,128,mission-10000128,177,AR,L85A1,2,0,,,
2022-01-13 15:14:20,128,mission-10000128,177,MG,M1919A4,3,1,,,
2022-01-13 15:14:44,128,mission-10000128,177,RF,SV-98,3,1,,,
2022-01-13 15:15:08,128,mission-10000128,177,RF,VM59,2,0,,,
2022-01-13 15:15:35,128,mission-10000128,177,HG,PPK,2,0,,,
2022-01-13 15:15:48,128,mission-10000128,177,HG,PPK,2,0,,,
2022-01-13 15:16:37,128,mission-10000128,178,SMG,IDW,2,0,,,
2022-01-13 15:17:01,128,mission-10000128,178,HG,PPK,2,0,,,
2022-01-13 15:17:25,128,mission-10000128,178,HG,PPK,2,0,,,
2022-01-13 15:17:49,128,mission-10000128,178,AR,L85A1,2,0,,,
2022-01-13 15:18:15,128,mission-10000128,178,HG,PPK,2,0,,,
2022-01-13 15:18:28,128,mission-10000128,178,HG,Gr USPCompact,2,0,,,
2022-01-13 15:19:55,128,mission-10000128,179,SMG,PPSh-41,2,0,,,
2022-01-13 15:20:19,128,mission-10000128,179,HG,Gr USPCompact,2,0,,,
2022-01-13 15:20:43,128,mission-10000128,179,SMG,IDW,2,0,,,
2022-01-13 15:21:07,128,mission-10000128,179,AR,SIG-510,2,0,,,
2022-01-13 15:21:33,128,mission-10000128,179,HG,MP-446,2,0,,,
2022-01-13 15:21:46,128,mission-10000128,179,AR,Type63,2,0,,,
2022-01-13 15:23:23,128,mission-10000128,180,SMG,IDW,2,0,,,
2022-01-13 15:23:47,128,mission-10000128,180,MG,Bren,3,1,,,
2022-01-13 15:24:11,128,mission-10000128,180,HG,M1895,2,0,,,
2022-01-13 15:24:38,128,mission-10000128,180,HG,MP-446,2,0,,,
2022-01-13 15:24:51,128,mission-10000128,180,MG,DP28,2,0,,,
2022-01-13 15:26:42,128,mission-10000128,181,RF,SVT-38,2,0,,,
2022-01-13 15:27:06,128,mission-10000128,181,HG,Gr USPCompact,2,0,,,
2022-01-13 15:27:30,128,mission-10000128,181,RF,SVT-38,2,0,,,
2022-01-13 15:27:55,128,mission-10000128,181,HG,M1895,2,0,,,
2022-01-13 15:28:08,128,mission-10000128,181,MG,M1919A4,3,1,,,
2022-01-13 15:29:23,128,mission-10000128,182,AR,L85A1,2,0,,,
2022-01-13 15:29:47,128,mission-10000128,182,RF,SVT-38,2,0,,,
2022-01-13 15:30:12,128,mission-10000128,182,MG,DP28,2,0,,,
2022-01-13 15:30:35,128,mission-10000128,182,SMG,MP40,2,0,,,
2022-01-13 15:31:01,128,mission-10000128,182,HG,P08,3,1,,,
2022-01-13 15:31:14,128,mission-10000128,182,MG,DP28,2,0,,,
2022-01-13 16:08:56,128,mission-10000128,183,HG,Tokarev,3,1,,,
2022-01-13 16:09:20,128,mission-10000128,183,HG,MP-446,2,0,,,
2022-01-13 16:09:44,128,mission-10000128,183,MG,M1919A4,3,1,,,
2022-01-13 16:10:08,128,mission-10000128,183,RF,G43,2,0,,,
2022-01-13 16:10:34,128,mission-10000128,183,RF,M1 Garand,3,1,,,
2022-01-13 16:10:48,128,mission-10000128,183,AR,L85A1,2,0,,,
2022-01-13 16:52:20,128,mission-10000128,184,HG,M9,3,1,,,
2022-01-13 16:52:44,128,mission-10000128,184,HG,Gr USPCompact,2,0,,,
2022-01-13 16:53:08,128,mission-10000128,184,MG,FG42,2,0,,,
2022-01-13 16:53:32,128,mission-10000128,184,SMG,MP40,2,0,,,
