Area ID,Area Name,Battle Type,Doll ID,Type,Name,Level,MOD,Link,Max HP,Crit.Rate,Crit.Damage,Armor Pen.,Damage,Accuracy,Evasion,Rate of Fire,Armor,Rounds,Affection,Oathed,Skill1,Skill2,Equip1,Equip2,Equip3,Combat Effectiveness,Score Prediction (1-Fairy),Score Prediction (2-Fairy),Score Prediction (3-Fairy),Score Prediction (4-Fairy),Rank
836,Adv.6,Night,144,SMG,MT-9,1,0,1,102,5%,150%,15,11,3,10,63,0,0,100,0,1,0,-,-,-,213,34,41,48,55,170
836,Adv.6,Night,359,SMG,Sterling,1,0,1,99,5%,150%,15,11,2,10,57,0,0,81,0,1,0,-,-,-,215,34,41,48,55,171
836,Adv.6,Night,131,SMG,EVO 3,1,0,1,97,5%,150%,15,10,3,11,65,0,0,100,0,1,0,-,-,-,209,33,40,47,54,172
836,Adv.6,Night,145,RF,OTs-44,50,0,3,180,40%,150%,15,110,39,19,27,0,0,100,0,1,0,-,-,-,677,33,40,47,54,173
836,Adv.6,Night,175,AR,ART556,10,0,1,63,20%,150%,15,24,12,11,48,0,0,100,0,1,0,-,-,-,177,33,39,46,53,174
836,Adv.6,Night,218,SMG,T77,1,0,1,93,5%,150%,15,11,3,11,66,0,0,100,0,1,0,-,-,-,204,33,39,46,53,175
836,Adv.6,Night,259,SMG,PM-9,1,0,1,88,5%,150%,15,11,3,11,68,0,0,100,0,1,0,-,-,-,204,33,39,46,53,176
836,Adv.6,Night,304,SMG,SAF,1,0,1,90,5%,150%,15,11,3,11,70,0,0,100,0,1,0,-,-,-,203,32,39,46,52,177
836,Adv.6,Night,291,SMG,43M,1,0,1,93,5%,150%,15,12,3,8,60,0,0,100,0,1,0,-,-,-,196,31,38,44,50,178
836,Adv.6,Night,342,AR,KH2002,1,0,1,66,20%,150%,15,20,8,6,53,0,0,100,0,1,0,-,-,-,169,31,38,44,50,179
836,Adv.6,Night,169,SMG,SCW,1,0,1,84,5%,150%,15,13,3,11,65,0,0,100,0,1,0,-,-,-,192,31,37,43,49,180
836,Adv.6,Night,322,HG,QSB-91,1,0,1,35,20%,150%,15,14,9,10,36,0,0,100,0,10,0,-,-,-,176,30,36,43,49,181
836,Adv.6,Night,211,RF,SRS,31,0,3,171,40%,150%,15,77,34,15,27,0,0,100,0,1,0,-,-,-,605,30,36,42,48,182
836,Adv.6,Night,340,AR,TKB-408,1,0,1,58,20%,150%,15,20,7,7,48,0,0,100,0,1,0,-,-,-,160,30,36,42,48,183
836,Adv.6,Night,222,RF,TAC-50,30,0,3,168,40%,150%,15,88,34,13,25,0,0,100,0,1,0,-,-,-,596,29,35,41,47,184
836,Adv.6,Night,356,AR,A-545,1,0,1,55,20%,150%,15,20,7,7,54,0,0,100,0,1,0,-,-,-,157,29,35,41,47,185
836,Adv.6,Night,19,SMG,FMG-9,1,0,1,71,5%,150%,15,11,3,13,63,0,0,100,0,1,0,-,-,-,179,29,34,40,46,186
836,Adv.6,Night,108,AR,CZ-805,1,0,1,58,20%,150%,15,17,8,7,52,0,0,100,0,1,0,-,-,-,154,28,34,40,46,187
836,Adv.6,Night,239,AR,Type03,1,0,1,58,20%,150%,15,21,8,7,50,0,0,100,0,1,0,-,-,-,154,28,34,40,46,188
836,Adv.6,Night,305,RF,Tabuk,30,0,3,165,40%,150%,15,67,33,16,30,0,0,100,0,1,0,-,-,-,585,29,35,40,46,189
836,Adv.6,Night,297,AR,FI M82,1,0,1,57,20%,150%,15,19,7,7,50,0,0,100,0,1,0,-,-,-,155,29,34,40,46,190
836,Adv.6,Night,343,AR,APC556,1,0,1,57,20%,150%,15,18,7,7,51,0,0,100,0,1,0,-,-,-,155,29,34,40,46,191
836,Adv.6,Night,170,AR,ASh-12.7,3,0,1,57,20%,150%,15,25,7,6,40,0,0,100,0,1,0,-,-,-,150,28,33,39,45,192
836,Adv.6,Night,201,RF,Gepard M1,31,0,3,174,40%,150%,15,83,33,13,23,0,0,100,0,1,0,-,-,-,567,28,34,39,45,193
836,Adv.6,Night,344,AR,FARA 83,1,0,1,55,20%,150%,15,18,8,7,52,0,0,100,0,1,0,-,-,-,153,28,34,40,45,194
836,Adv.6,Night,134,AR,AR70,1,0,1,55,20%,150%,15,19,7,6,48,0,0,100,0,1,0,-,-,-,148,27,33,38,44,195
836,Adv.6,Night,180,RF,PzB39,30,0,3,165,40%,150%,15,83,29,13,25,0,0,100,0,1,0,-,-,-,562,28,33,39,44,196
836,Adv.6,Night,217,RF,SM-1,30,0,3,159,40%,150%,15,56,33,17,31,0,0,100,0,1,0,-,-,-,559,27,33,39,44,197
836,Adv.6,Night,1009,HG,El Clear,1,0,1,33,20%,150%,15,11,8,11,39,0,0,100,0,1,0,-,-,-,133,23,27,32,37,198
836,Adv.6,Night,1010,HG,El Fail,1,0,1,33,20%,150%,15,11,8,11,39,0,0,100,0,1,0,-,-,-,133,23,27,32,37,199
836,Adv.6,Night,249,MG,62 Shiki,12,0,2,188,5%,150%,15,41,8,8,88,0,9,100,0,1,0,-,-,-,442,22,26,30,35,200
836,Adv.6,Night,277,HG,Gr VP70,1,0,1,33,20%,150%,15,12,8,10,40,0,0,100,0,1,0,-,-,-,125,21,26,30,35,201
836,Adv.6,Night,140,HG,PSM,1,0,1,29,20%,150%,15,9,9,14,42,0,0,100,0,1,0,-,-,-,123,21,25,30,34,202
836,Adv.6,Night,132,HG,Type59,1,0,1,30,20%,150%,15,11,8,12,40,0,0,100,0,1,0,-,-,-,123,21,25,30,34,203
836,Adv.6,Night,325,SG,PM5,1,0,1,119,40%,150%,15,14,3,3,20,3,5,100,0,1,0,-,-,-,238,20,24,29,33,204
836,Adv.6,Night,195,MG,Gr MG23,10,0,2,162,5%,150%,15,35,8,8,95,0,9,100,0,1,0,-,-,-,409,20,24,28,32,205
836,Adv.6,Night,182,RF,wz.29,31,0,2,128,40%,150%,15,69,28,15,25,0,0,100,0,1,0,-,-,-,389,19,23,27,31,206
836,Adv.6,Night,241,RF,RT-20,13,0,2,102,40%,150%,15,73,20,8,20,0,0,100,0,1,0,-,-,-,313,15,18,21,25,207
836,Adv.6,Night,256,RF,Falcon,12,0,2,98,40%,150%,15,65,17,8,24,0,0,100,0,1,0,-,-,-,306,15,18,21,24,208
836,Adv.6,Night,43,RF,SVD,12,0,2,88,40%,150%,15,60,19,9,27,0,0,100,0,1,0,-,-,-,308,15,18,21,24,209
836,Adv.6,Night,146,RF,Gr G28,10,0,2,96,40%,150%,15,53,18,8,28,0,0,100,0,1,0,-,-,-,311,15,18,21,24,210
836,Adv.6,Night,284,RF,Zas M76,12,0,2,94,40%,150%,15,51,19,10,27,0,0,100,0,1,0,-,-,-,306,15,18,21,24,211
836,Adv.6,Night,230,RF,OBR,11,0,2,90,40%,150%,15,53,18,8,27,0,0,100,0,1,0,-,-,-,296,14,17,20,23,212
836,Adv.6,Night,1033,MG,Hanazono Yurine,1,0,1,91,5%,150%,15,36,5,4,87,0,10,100,0,10,0,-,-,-,269,13,16,18,21,213
836,Adv.6,Night,319,MG,PM1910,1,0,1,95,5%,150%,15,36,5,5,72,0,10,100,0,1,0,-,-,-,214,10,12,14,17,214
836,Adv.6,Night,254,MG,UKM-2000,1,0,1,85,5%,150%,15,37,5,5,81,0,11,100,0,1,0,-,-,-,203,10,12,14,16,215
836,Adv.6,Night,312,RF,VSK-94,1,0,1,44,40%,150%,15,48,10,5,25,0,0,100,0,10,0,-,-,-,202,10,12,14,16,216
836,Adv.6,Night,334,RF,Model 99,1,0,1,49,40%,150%,15,47,11,6,23,0,0,100,0,10,0,-,-,-,209,10,12,14,16,217
836,Adv.6,Night,271,MG,K3,1,0,1,83,5%,150%,15,30,5,6,90,0,9,100,0,1,0,-,-,-,199,9,11,13,15,218
836,Adv.6,Night,1026,MG,Claes,1,0,1,79,5%,150%,15,28,5,5,90,0,8,100,0,1,0,-,-,-,198,9,11,13,15,219
836,Adv.6,Night,240,MG,Mk46,1,0,1,81,5%,150%,15,28,5,5,93,0,9,100,0,1,0,-,-,-,196,9,11,13,15,220
836,Adv.6,Night,111,MG,AAT-52,1,0,1,91,5%,150%,15,34,4,4,87,0,10,50,0,1,0,-,-,-,198,9,11,13,15,221
836,Adv.6,Night,362,MG,LS26,1,0,1,83,5%,150%,15,39,4,3,65,0,9,81,0,1,0,-,-,-,194,9,11,13,15,222
836,Adv.6,Night,124,RF,Super SASS,11,0,1,49,40%,150%,15,56,16,8,29,0,0,100,0,1,0,-,-,-,154,7,9,10,12,223
836,Adv.6,Night,117,RF,Gr PSG-1,2,0,1,47,40%,150%,15,51,12,6,28,0,0,100,0,1,0,-,-,-,148,7,8,10,11,224
836,Adv.6,Night,255,RF,Scout,1,0,1,45,40%,150%,15,46,11,6,24,0,0,100,0,1,0,-,-,-,139,6,8,9,11,225
836,Adv.6,Night,268,RF,T-CMS,1,0,1,44,40%,150%,15,48,11,5,25,0,0,100,0,1,0,-,-,-,138,6,8,9,11,226
836,Adv.6,Night,273,RF,SSG3000,1,0,1,44,40%,150%,15,48,11,5,25,0,0,100,0,1,0,-,-,-,141,7,8,9,11,227
836,Adv.6,Night,308,RF,C14,1,0,1,47,40%,150%,15,50,11,5,22,0,0,100,0,1,0,-,-,-,140,7,8,9,11,228
836,Adv.6,Night,360,RF,TFQ,1,0,1,45,40%,150%,15,44,10,4,25,0,0,81,0,1,0,-,-,-,140,7,8,9,11,229
836,Adv.6,Night,147,RF,SSG 69,1,0,1,40,40%,150%,15,50,11,6,20,0,0,100,0,1,0,-,-,-,133,6,7,9,10,230
836,Adv.6,Night,226,RF,Mk 12,1,0,1,41,40%,150%,15,38,11,5,31,0,0,100,0,1,0,-,-,-,137,6,8,9,10,231
836,Adv.6,Night,174,RF,Type81R,1,0,1,38,40%,150%,15,46,11,6,21,0,0,100,0,1,0,-,-,-,130,6,7,9,10,232
838,Adv.8,Day,20055,AR,M4A1 Mod,120,3,5,565,68%,150%,15,93,53,53,100,15,0,100,0,10,10,Optical (Acc) (5-Star),HV (Ammo) (5-Star),Sp. Eq (Exclusive) (5-Star),7988,1497,1797,2096,2396,1
838,Adv.8,Day,20122,AR,Gr G11 Mod,120,3,5,620,68%,175%,15,91,61,47,97,0,0,100,0,10,10,Optical (Acc) (5-Star),HV (Ammo) (5-Star),Sp. Eq (Exclusive) (5-Star),7552,1416,1699,1982,2265,2
838,Adv.8,Day,20293,AR,AK-15 Mod,115,3,5,590,68%,170%,15,107,57,76,78,0,0,100,0,10,10,Optical (Acc) (5-Star),HV (Ammo) (5-Star),Sp. Eq (Exclusive) (5-Star),7459,1398,1678,1957,2237,3
838,Adv.8,Day,20065,AR,416 Mod,120,3,5,620,45%,160%,15,111,68,70,79,0,0,100,0,10,10,Sp. Eq (Exclusive) (5-Star),HV (Ammo) (5-Star),Sp. Eq (Exclusive) (5-Star),7202,1350,1620,1890,2160,4
838,Adv.8,Day,20056,AR,M4 SOPMOD II Mod,120,3,5,565,78%,150%,15,110,68,49,77,0,0,100,0,10,10,Optical (Acc) (5-Star),Sp. Eq (Exclusive) (5-Star),HV (Ammo) (5-Star),6890,1291,1550,1808,2067,5
838,Adv.8,Day,20125,MG,Gr MG4 Mod,115,3,5,925,40%,150%,615,96,75,35,139,0,15,100,0,10,10,Sp. Eq (Exclusive) (5-Star),Sp. Eq (Exclusive) (5-Star),MG Box (Body) (5-Star),16826,1261,1514,1766,2019,6
838,Adv.8,Day,54,AR,M16A1,100,0,5,605,20%,150%,15,70,29,55,65,31,0,100,0,10,0,HV (Ammo) (5-Star),Plate (Body) (5-Star),Sp. Eq (Exclusive) (5-Star),6668,1250,1500,1750,2000,7
838,Adv.8,Day,20205,AR,AN-94 Mod,109,1,5,585,20%,100%,15,105,87,52,101,0,0,100,0,10,0,EOT (Holographic) (5-Star),HV (Ammo) (5-Star),Processor Chip (Body) (5-Star),6611,1239,1487,1735,1983,8
838,Adv.8,Day,20057,AR,ST AR-15 Mod,120,3,5,540,68%,180%,15,103,68,55,68,0,0,100,0,10,10,Optical (Acc) (5-Star),Sp. Eq (Exclusive) (5-Star),Sp. Eq (Exclusive) (5-Star),6561,1230,1476,1722,1968,9
838,Adv.8,Day,62,AR,Gr G41,100,0,5,635,68%,150%,15,98,61,62,77,0,0,100,0,10,0,Optical (Acc) (5-Star),HV (Ammo) (5-Star),Sp. Eq (Exclusive) (5-Star),6339,1188,1426,1663,1901,10
838,Adv.8,Day,138,AR,6P62,100,0,5,605,20%,100%,195,88,69,35,78,0,0,100,0,10,0,Red Dot (Acc) (5-Star),AP (Ammo) (5-Star),Processor Chip (Body) (5-Star),6326,1186,1423,1660,1897,11
838,Adv.8,Day,162,SG,SPAS-12,100,0,5,1375,40%,150%,15,35,32,16,32,32,4,100,0,10,0,Plate (Body) (5-Star),Slug (Shell) (5-Star),SF Taclight (Acc) (5-Star),7866,1179,1415,1651,1887,12
838,Adv.8,Day,206,AR,AK-12,100,0,5,550,20%,100%,15,102,80,55,99,0,0,100,0,10,0,EOT (Holographic) (5-Star),HV (Ammo) (5-Star),Processor Chip (Body) (5-Star),6249,1171,1406,1640,1874,13
838,Adv.8,Day,243,AR,64 Shiki,100,0,5,625,68%,118%,15,106,66,46,88,0,0,100,0,10,0,Sp. Eq (Exclusive) (5-Star),HV (Ammo) (5-Star),Processor Chip (Body) (5-Star),6233,1168,1402,1636,1869,14
838,Adv.8,Day,20060,AR,AS Val Mod,120,3,5,680,20%,100%,15,93,68,54,97,0,0,100,0,10,10,EOT (Holographic) (5-Star),Sp. Eq (Exclusive) (5-Star),Processor Chip (Body) (5-Star),6217,1165,1398,1631,1865,15
838,Adv.8,Day,1027,AR,Angelica,100,0,5,605,78%,150%,15,93,60,69,75,0,0,100,0,10,0,Optical (Acc) (5-Star),HV (Ammo) (5-Star),Sp. Eq (Exclusive) (5-Star),6211,1164,1397,1630,1863,16
838,Adv.8,Day,1032,AR,Medusa,100,0,5,605,30%,100%,15,99,90,50,97,0,0,100,0,10,0,Red Dot (Acc) (5-Star),HV (Ammo) (5-Star),Sp. Eq (Exclusive) (5-Star),6208,1164,1396,1629,1862,17
838,Adv.8,Day,118,AR,9A-91,100,0,5,580,68%,150%,15,80,52,53,103,0,0,100,0,10,0,Optical (Acc) (5-Star),HV (Ammo) (5-Star),Sp. Eq (Exclusive) (5-Star),6206,1163,1396,1629,1861,18
838,Adv.8,Day,318,AR,VHS,100,0,5,580,20%,100%,15,103,71,50,99,0,0,100,0,10,0,EOT (Holographic) (5-Star),HV (Ammo) (5-Star),Processor Chip (Body) (5-Star),6167,1156,1387,1618,1850,19
838,Adv.8,Day,361,AR,QBZ-191,100,0,5,605,20%,100%,15,94,84,49,102,0,0,100,0,10,0,Red Dot (Acc) (5-Star),HV (Ammo) (5-Star),Processor Chip (Body) (5-Star),6136,1150,1380,1610,1840,20
838,Adv.8,Day,20161,SG,Type97S Mod,115,3,5,1345,40%,150%,15,38,34,25,28,33,3,100,0,10,10,Sp. Eq (Exclusive) (5-Star),Slug (Shell) (5-Star),SF Taclight (Acc) (5-Star),9196,1149,1379,1609,1839,21
838,Adv.8,Day,338,AR,SIG MCX,100,0,5,580,20%,100%,15,95,74,49,104,0,0,100,0,10,0,EOT (Holographic) (5-Star),HV (Ammo) (5-Star),Processor Chip (Body) (5-Star),6080,1140,1368,1596,1824,22
838,Adv.8,Day,20064,AR,Gr G36 Mod,118,3,5,650,20%,100%,15,89,81,47,99,0,0,100,0,10,10,Red Dot (Acc) (5-Star),HV (Ammo) (5-Star),Processor Chip (Body) (5-Star),6082,1140,1368,1596,1824,23
838,Adv.8,Day,306,AR,AK-Alfa,100,0,5,580,20%,100%,15,102,70,55,96,0,0,100,0,10,0,EOT (Holographic) (5-Star),HV (Ammo) (5-Star),Processor Chip (Body) (5-Star),6078,1139,1367,1595,1823,24
838,Adv.8,Day,88,MG,MG3,100,0,5,990,35%,150%,515,65,38,21,125,0,40,100,0,10,0,SLAP (Ammo) (5-Star),RMR (Acc) (5-Star),Sp. Eq (Exclusive) (5-Star),15154,1136,1363,1591,1818,25
838,Adv.8,Day,73,AR,AUG,100,0,5,605,30%,100%,15,101,74,49,96,0,0,100,0,10,0,EOT (Holographic) (5-Star),HV (Ammo) (5-Star),Processor Chip (Body) (5-Star),6054,1135,1362,1589,1816,26
838,Adv.8,Day,290,AR,89 Shiki,100,0,5,605,20%,100%,15,92,81,48,103,0,0,100,0,10,0,Red Dot (Acc) (5-Star),HV (Ammo) (5-Star),Processor Chip (Body) (5-Star),6046,1133,1360,1587,1813,27
838,Adv.8,Day,289,AR,R5,100,0,5,620,20%,100%,15,101,71,46,97,0,0,100,0,10,0,EOT (Holographic) (5-Star),HV (Ammo) (5-Star),Processor Chip (Body) (5-Star),6039,1132,1358,1585,1811,28
838,Adv.8,Day,274,AR,ACR,100,0,5,580,30%,100%,15,92,87,51,101,0,0,100,0,10,0,Red Dot (Acc) (5-Star),HV (Ammo) (5-Star),Processor Chip (Body) (5-Star),6021,1128,1354,1580,1806,29
838,Adv.8,Day,326,SG,512,100,0,5,1280,40%,150%,15,39,36,20,31,31,3,100,0,1,0,Plate (Body) (5-Star),Flash (Shell) (5-Star),SF Taclight (Acc) (5-Star),7517,1127,1353,1578,1804,30
838,Adv.8,Day,365,AR,SCR,100,0,5,550,20%,100%,15,89,88,56,103,0,0,100,0,10,0,Red Dot (Acc) (5-Star),HV (Ammo) (5-Star),Processor Chip (Body) (5-Star),5988,1122,1347,1571,1796,31
838,Adv.8,Day,236,AR,K11,100,0,5,675,20%,100%,15,91,87,39,100,0,0,100,0,10,0,Red Dot (Acc) (5-Star),HV (Ammo) (5-Star),Processor Chip (Body) (5-Star),5945,1114,1337,1560,1783,32
838,Adv.8,Day,20061,AR,StG44 Mod,115,3,5,645,20%,100%,15,100,82,39,90,0,0,100,0,10,10,Red Dot (Acc) (5-Star),Sp. Eq (Exclusive) (5-Star),Processor Chip (Body) (5-Star),5932,1112,1334,1557,1779,33
838,Adv.8,Day,264,MG,Chauchat,100,0,5,870,35%,150%,515,108,56,30,76,0,14,100,0,1,0,SLAP (Ammo) (5-Star),RMR (Acc) (5-Star),MG Box (Body) (5-Star),12209,1098,1318,1538,1758,34
838,Adv.8,Day,85,MG,PK,100,0,5,950,35%,150%,515,101,43,23,79,0,16,100,0,10,0,SLAP (Ammo) (5-Star),RMR (Acc) (5-Star),MG Box (Body) (5-Star),12187,1096,1316,1535,1754,35
838,Adv.8,Day,163,SG,AA-12,100,0,5,1345,40%,150%,15,47,33,18,39,33,5,100,0,10,0,Plate (Body) (5-Star),Sp. Eq (Exclusive) (5-Star),SF Taclight (Acc) (5-Star),8750,1093,1312,1531,1750,36
838,Adv.8,Day,20159,SG,RMB-93 Mod,115,3,5,1235,40%,150%,15,35,33,23,29,35,4,100,0,10,10,Sp. Eq (Exclusive) (5-Star),Flash (Shell) (5-Star),SF Taclight (Acc) (5-Star),8723,1090,1308,1526,1744,37
838,Adv.8,Day,323,SG,LTLX7000,100,0,5,1375,40%,172%,15,40,15,18,28,36,5,97,0,10,0,Plate (Body) (5-Star),Buck (Shell) (5-Star),SF Taclight (Acc) (5-Star),8709,1088,1306,1524,1741,38
838,Adv.8,Day,1029,AR,Agent 416,100,0,5,605,20%,100%,15,89,79,47,100,0,0,100,0,10,0,Red Dot (Acc) (5-Star),Sp. Eq (Exclusive) (5-Star),Processor Chip (Body) (5-Star),5779,1083,1300,1516,1733,39
838,Adv.8,Day,1034,SG,Minos,100,0,5,1430,40%,172%,15,56,49,15,24,33,4,100,0,10,0,Plate (Body) (5-Star),Buck (Shell) (5-Star),Sp. Eq (Exclusive) (5-Star),8656,1082,1298,1514,1731,40
838,Adv.8,Day,20075,MG,M1918 Mod,119,3,5,805,35%,150%,515,105,66,36,108,0,14,100,0,10,10,SLAP (Ammo) (5-Star),Sp. Eq (Exclusive) (5-Star),Sp. Eq (Exclusive) (5-Star),13879,1040,1249,1457,1665,41
838,Adv.8,Day,79,MG,FF M249SAW,100,0,5,785,60%,150%,515,83,57,38,134,0,14,100,0,10,0,SLAP (Ammo) (5-Star),RMR (Acc) (5-Star),Sp. Eq (Exclusive) (5-Star),13736,1030,1236,1442,1648,42
838,Adv.8,Day,253,MG,Lewis,100,0,5,950,35%,150%,515,108,53,31,111,0,15,100,0,10,0,SLAP (Ammo) (5-Star),RMR (Acc) (5-Star),MG Box (Body) (5-Star),13730,1029,1235,1441,1647,43
838,Adv.8,Day,20081,MG,LWMMG Mod,116,3,5,885,35%,150%,515,110,63,24,87,0,15,100,0,10,10,SLAP (Ammo) (5-Star),Sp. Eq (Exclusive) (5-Star),MG Box (Body) (5-Star),13716,1028,1234,1440,1645,44
838,Adv.8,Day,160,SG,Saiga-12,100,0,5,1320,40%,172%,15,54,43,10,35,34,5,100,0,10,0,Plate (Body) (5-Star),Buck (Shell) (5-Star),Sp. Eq (Exclusive) (5-Star),8130,1016,1219,1422,1626,45
838,Adv.8,Day,1021,MG,Alma Armas,100,0,5,975,35%,150%,515,100,53,23,124,0,15,100,0,10,0,SLAP (Ammo) (5-Star),RMR (Acc) (5-Star),Sp. Eq (Exclusive) (5-Star),13428,1007,1208,1409,1611,46
838,Adv.8,Day,263,MG,Gr MG36,100,0,5,910,35%,150%,515,90,56,36,124,0,15,100,0,10,0,SLAP (Ammo) (5-Star),RMR (Acc) (5-Star),MG Box (Body) (5-Star),13428,1007,1208,1409,1611,47
838,Adv.8,Day,292,MG,RPK-16,100,0,5,825,35%,150%,515,90,59,36,124,0,15,100,0,10,0,SLAP (Ammo) (5-Star),RMR (Acc) (5-Star),MG Box (Body) (5-Star),13418,1006,1207,1408,1610,48
838,Adv.8,Day,188,SG,S.A.T.8,100,0,5,1410,40%,172%,15,46,44,11,32,33,4,100,0,10,0,Plate (Body) (5-Star),Buck (Shell) (5-Star),Red Dot (Acc) (5-Star),8040,1005,1206,1407,1608,49
838,Adv.8,Day,20154,SG,M500 Mod,119,3,5,1355,40%,196%,15,50,43,10,29,33,4,100,0,10,10,Plate (Body) (5-Star),Buck (Shell) (5-Star),Sp. Eq (Exclusive) (5-Star),7983,997,1197,1397,1596,50
838,Adv.8,Day,173,MG,PKP,100,0,5,825,35%,150%,515,100,53,29,122,0,15,100,0,10,0,SLAP (Ammo) (5-Star),RMR (Acc) (5-Star),MG Box (Body) (5-Star),13294,997,1196,1395,1595,51
838,Adv.8,Day,215,AR,MDR,100,0,5,595,68%,100%,15,80,53,54,101,0,0,100,0,10,0,Sp. Eq (Exclusive) (5-Star),-,Processor Chip (Body) (5-Star),5227,980,1176,1372,1568,52
838,Adv.8,Day,80,MG,M1919A4,100,0,5,910,35%,160%,515,101,60,22,94,0,14,100,0,10,0,SLAP (Ammo) (5-Star),Sp. Eq (Exclusive) (5-Star),MG Box (Body) (5-Star),13029,977,1172,1368,1563,53
838,Adv.8,Day,172,AR,Am RFB,100,0,5,525,78%,118%,15,88,72,52,79,0,0,100,0,10,0,Sp. Eq (Exclusive) (5-Star),-,Processor Chip (Body) (5-Star),5201,975,1170,1365,1560,54
838,Adv.8,Day,20152,SG,M1897 Mod,115,3,5,1345,88%,150%,15,56,26,10,26,33,4,100,0,10,10,Plate (Body) (5-Star),Sp. Eq (Exclusive) (5-Star),Optical (Acc) (5-Star),7725,965,1158,1351,1545,55
838,Adv.8,Day,324,SG,M6 ASW,100,0,5,1300,88%,172%,15,56,16,13,28,33,4,100,0,10,0,Plate (Body) (5-Star),Buck (Shell) (5-Star),Optical (Acc) (5-Star),7614,951,1142,1332,1522,56
838,Adv.8,Day,351,SG,M26-MASS,100,0,5,1265,88%,172%,15,52,16,13,30,33,5,100,0,10,0,Plate (Body) (5-Star),Buck (Shell) (5-Star),Optical (Acc) (5-Star),7478,934,1121,1308,1495,57
838,Adv.8,Day,112,MG,Negev,100,0,5,870,53%,150%,515,89,37,36,134,0,14,100,0,10,0,SLAP (Ammo) (5-Star),Optical (Acc) (5-Star),MG Box (Body) (5-Star),12373,927,1113,1299,1484,58
838,Adv.8,Day,72,AR,TAR-21,100,0,5,525,68%,150%,15,67,51,67,89,0,0,100,0,1,0,Optical (Acc) (5-Star),-,Sp. Eq (Exclusive) (5-Star),4899,918,1102,1285,1469,59
838,Adv.8,Day,1022,SG,Dana Zane,100,0,5,1345,88%,150%,15,46,36,12,26,33,1,100,0,10,0,Sp. Eq (Exclusive) (5-Star),Flash (Shell) (5-Star),Optical (Acc) (5-Star),7332,916,1099,1283,1466,60
838,Adv.8,Day,129,AR,Type95,100,0,5,580,68%,150%,15,57,55,84,71,0,0,100,0,10,0,Sp. Eq (Exclusive) (5-Star),-,T Exo (Body) (5-Star),4772,894,1073,1252,1431,61
838,Adv.8,Day,194,AR,K2,100,0,5,635,68%,150%,15,47,54,80,78,0,0,100,0,10,0,Optical (Acc) (5-Star),-,T Exo (Body) (5-Star),4713,883,1060,1237,1413,62
838,Adv.8,Day,214,AR,ADS,100,0,5,605,68%,150%,15,47,57,83,78,0,0,100,0,10,0,Optical (Acc) (5-Star),-,T Exo (Body) (5-Star),4697,880,1056,1232,1409,63
838,Adv.8,Day,106,AR,FAL,100,0,5,660,68%,150%,15,54,46,75,72,0,0,100,0,10,0,Optical (Acc) (5-Star),-,T Exo (Body) (5-Star),4693,879,1055,1231,1407,64
838,Adv.8,Day,20171,AR,Ribeyrolles Mod,100,1,5,580,68%,150%,15,62,49,77,68,0,0,100,0,10,0,Optical (Acc) (5-Star),-,T Exo (Body) (5-Star),4654,872,1047,1221,1396,65
838,Adv.8,Day,181,AR,T91,100,0,5,620,68%,150%,15,48,47,84,76,0,0,100,0,10,0,Optical (Acc) (5-Star),-,T Exo (Body) (5-Star),4641,870,1044,1218,1392,66
838,Adv.8,Day,196,AR,Zas M21,100,0,5,605,68%,150%,15,52,51,79,74,0,0,100,0,10,0,Optical (Acc) (5-Star),-,T Exo (Body) (5-Star),4639,869,1043,1217,1391,67
838,Adv.8,Day,20216,AR,XM8 Mod,100,1,5,540,68%,150%,15,50,52,84,80,0,0,100,0,10,0,Optical (Acc) (5-Star),-,T Exo (Body) (5-Star),4600,862,1035,1207,1380,68
838,Adv.8,Day,287,AR,SIG-556,100,0,5,605,68%,150%,15,48,49,83,76,0,0,100,0,10,0,Optical (Acc) (5-Star),-,T Exo (Body) (5-Star),4597,861,1034,1206,1379,69
838,Adv.8,Day,130,AR,Type97,100,0,5,580,68%,150%,15,51,54,84,72,0,0,100,0,10,0,Optical (Acc) (5-Star),-,T Exo (Body) (5-Star),4587,860,1032,1204,1376,70
838,Adv.8,Day,119,AR,OTs-14,100,0,5,550,68%,150%,15,46,57,92,75,0,0,100,0,10,0,Optical (Acc) (5-Star),-,T Exo (Body) (5-Star),4542,851,1021,1192,1362,71
838,Adv.8,Day,20114,HG,Welrod MkⅡ Mod,120,3,5,410,60%,150%,8,48,79,138,52,5,0,100,0,10,10,Supp (Silencer) (5-Star),HP (Ammo) (5-Star),Sp. Eq (Exclusive) (5-Star),4795,839,1006,1174,1342,72
838,Adv.8,Day,187,AR,Ak 5,100,0,5,580,20%,150%,15,58,86,75,71,0,0,100,0,10,0,Sp. Eq (Exclusive) (5-Star),-,T Exo (Body) (5-Star),4445,833,1000,1166,1333,73
838,Adv.8,Day,183,HG,Contender,100,0,5,330,60%,150%,195,43,90,132,44,0,0,100,0,10,0,Supp (Silencer) (5-Star),AP (Ammo) (5-Star),T Exo (Body) (5-Star),4756,832,998,1165,1331,74
838,Adv.8,Day,330,AR,FX-05,100,0,5,550,68%,150%,15,51,58,85,69,0,0,100,0,10,0,Optical (Acc) (5-Star),-,T Exo (Body) (5-Star),4420,828,994,1160,1326,75
